CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,BalanceToSalary,ZeroBalance,ProductsPerYear,EngagementProducts,AgeTenure,CreditScorePerAge,ChurnProbability,ActualChurn,PredictedChurn,RiskTier
660,33,1,0,2,0,0,117834.91,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,0,33,20,0.018702645,0,0,Low
498,30,1,0,2,0,0,135795.53,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,1,0,30,16.6,0.018806398,0,0,Low
591,29,6,0,2,1,1,108684.65,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,2,174,20.37931034,0.009368476,0,0,Low
554,37,4,58629.97,1,0,0,182038.6,FALSE,TRUE,FALSE,TRUE,FALSE,0.322072615,0,0.2,0,148,14.97297297,0.31360725,0,0,Medium
506,34,4,90307.62,1,1,1,159235.29,TRUE,FALSE,FALSE,TRUE,FALSE,0.567129641,0,0.2,1,136,14.88235294,0.06929061,0,0,Low
505,25,5,114268.85,2,1,1,126728.27,FALSE,TRUE,FALSE,TRUE,FALSE,0.901676858,0,0.333333333,2,125,20.2,0.048007537,0,0,Low
633,30,6,0,2,0,0,41642.29,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,0,180,21.1,0.023527626,0,0,Low
636,24,9,0,2,0,1,38830.72,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.2,2,216,26.5,0.02141706,0,0,Low
768,36,5,180169.44,2,1,0,17348.56,TRUE,FALSE,FALSE,TRUE,FALSE,10.38466912,0,0.333333333,0,180,21.33333333,0.12554553,0,0,Low
712,43,1,141749.74,2,0,1,90905.26,FALSE,TRUE,FALSE,FALSE,TRUE,1.559295696,0,1,2,43,16.55813953,0.10752145,0,0,Low
593,74,5,161434.36,2,1,1,65532.17,FALSE,TRUE,FALSE,FALSE,TRUE,2.463399222,0,0.333333333,2,370,8.013513514,0.014813364,0,0,Low
708,38,8,99640.89,1,1,0,12429.22,FALSE,FALSE,TRUE,FALSE,TRUE,8.016019829,0,0.111111111,0,304,18.63157895,0.09238032,0,0,Low
529,43,0,123815.86,1,1,1,78463.99,TRUE,FALSE,FALSE,TRUE,FALSE,1.577975859,0,1,1,0,12.30232558,0.16286482,1,0,Low
579,42,0,144386.32,1,1,1,22497.1,FALSE,TRUE,FALSE,FALSE,TRUE,6.417711718,0,1,1,0,13.78571429,0.6186466,1,1,  Medium-High
815,24,7,171922.72,1,0,1,178028.96,TRUE,FALSE,FALSE,FALSE,TRUE,0.965695437,0,0.125,1,168,33.95833333,0.11231513,0,0,Low
606,40,1,144757.97,2,1,1,166656.18,FALSE,TRUE,FALSE,FALSE,TRUE,0.868597261,0,1,2,40,15.15,0.061256196,0,0,Low
608,63,3,139529.93,2,1,1,175696.16,FALSE,FALSE,TRUE,TRUE,FALSE,0.794150173,0,0.5,2,189,9.650793651,0.33089852,1,0,Medium
648,40,5,139973.65,1,1,1,667.66,FALSE,TRUE,FALSE,TRUE,FALSE,209.3345647,0,0.166666667,1,200,16.2,0.36292905,1,0,Medium
482,35,5,147813.05,2,0,0,109029.72,TRUE,FALSE,FALSE,TRUE,FALSE,1.355700944,0,0.333333333,0,175,13.77142857,0.07299489,0,0,Low
625,45,7,137555.44,1,0,0,124607.7,TRUE,FALSE,FALSE,FALSE,TRUE,1.103899166,0,0.125,0,315,13.88888889,0.3568644,0,0,Medium
610,27,2,0,2,1,0,14546.76,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.666666667,0,54,22.59259259,0.022992156,0,0,Low
548,29,5,83442.98,1,0,1,177017.39,TRUE,FALSE,FALSE,FALSE,TRUE,0.47138029,0,0.166666667,1,145,18.89655172,0.06442995,0,0,Low
850,32,5,106290.64,1,1,0,121982.73,TRUE,FALSE,FALSE,TRUE,FALSE,0.871350958,0,0.166666667,0,160,26.5625,0.048673656,0,0,Low
580,55,6,104305.74,1,0,1,175750.21,TRUE,FALSE,FALSE,FALSE,TRUE,0.593485189,0,0.142857143,1,330,10.54545455,0.28356954,0,0,Low
652,27,10,107303.72,2,0,0,44435.76,TRUE,FALSE,FALSE,FALSE,TRUE,2.41475121,0,0.181818182,0,270,24.14814815,0.03939768,0,0,Low
687,29,7,93617.07,1,0,1,113050.92,FALSE,FALSE,TRUE,TRUE,FALSE,0.828089165,0,0.125,1,203,23.68965517,0.06228265,0,0,Low
539,30,0,0,2,1,0,160979.66,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,2,0,0,17.96666667,0.007926504,0,0,Low
470,39,5,117469.91,2,0,0,63705.9,FALSE,TRUE,FALSE,FALSE,TRUE,1.843911884,0,0.333333333,0,195,12.05128205,0.16503121,0,0,Low
514,41,7,0,2,1,1,3756.65,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,287,12.53658537,0.031308323,0,0,Low
534,24,1,0,1,1,1,169653.32,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.5,1,24,22.25,0.029685939,0,0,Low
661,37,7,109908.06,2,1,0,115037.67,FALSE,TRUE,FALSE,FALSE,TRUE,0.955400997,0,0.25,0,259,17.86486486,0.1412884,1,0,Low
464,37,4,155994.15,1,0,0,143665.44,FALSE,TRUE,FALSE,FALSE,TRUE,1.085807862,0,0.2,0,148,12.54054054,0.15603396,0,0,Low
627,25,4,0,1,1,1,194313.93,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.2,1,100,25.08,0.29033083,0,0,Low
781,35,7,92526.15,2,1,1,173837.54,FALSE,TRUE,FALSE,FALSE,TRUE,0.532253377,0,0.25,2,245,22.31428571,0.030315544,0,0,Low
555,41,10,113270.2,2,1,1,185387.14,FALSE,TRUE,FALSE,FALSE,TRUE,0.610989462,0,0.181818182,2,410,13.53658537,0.08322421,0,0,Low
619,23,5,132725.1,1,1,1,143913.33,FALSE,TRUE,FALSE,FALSE,TRUE,0.922250758,0,0.166666667,1,115,26.91304348,0.112238,0,0,Low
775,38,6,179886.41,2,0,0,153122.58,FALSE,TRUE,FALSE,TRUE,FALSE,1.174779286,0,0.285714286,0,228,20.39473684,0.15711804,0,0,Low
671,44,0,84745.03,2,0,1,34673.98,FALSE,TRUE,FALSE,TRUE,FALSE,2.443982087,0,2,2,0,15.25,0.47067422,0,0,Medium
735,36,5,0,2,1,0,105152.17,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.333333333,0,180,20.41666667,0.015654895,0,0,Low
724,30,9,142475.87,1,1,1,107848.24,TRUE,FALSE,FALSE,TRUE,FALSE,1.321065128,0,0.1,1,270,24.13333333,0.06028898,0,0,Low
662,39,5,139562.05,2,1,0,61636.22,TRUE,FALSE,FALSE,TRUE,FALSE,2.264249588,0,0.333333333,0,195,16.97435897,0.1276429,0,0,Low
657,37,6,95845.6,1,1,0,122218.23,TRUE,FALSE,FALSE,TRUE,FALSE,0.784210472,0,0.142857143,0,222,17.75675676,0.15136436,0,0,Low
809,33,9,0,1,1,1,124045.65,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.1,1,297,24.51515152,0.109998524,0,0,Low
501,35,6,99760.84,1,1,1,13591.52,TRUE,FALSE,FALSE,FALSE,TRUE,7.339392548,0,0.142857143,1,210,14.31428571,0.04941594,0,0,Low
564,36,7,206329.65,1,1,1,46632.87,TRUE,FALSE,FALSE,TRUE,FALSE,4.424459089,0,0.125,1,252,15.66666667,0.46247247,1,0,Medium
635,33,1,0,3,0,0,178067.33,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,1.5,0,33,19.24242424,0.90089315,1,1,High
790,33,10,135120.72,1,0,0,195204.99,TRUE,FALSE,FALSE,TRUE,FALSE,0.692195562,0,0.090909091,0,330,23.93939394,0.11610035,0,0,Low
656,37,7,112291.34,1,1,0,153157.97,TRUE,FALSE,FALSE,FALSE,TRUE,0.73316855,0,0.125,0,259,17.72972973,0.10281428,0,0,Low
679,60,8,0,2,1,1,51380.9,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,2,480,11.31666667,0.018943883,0,0,Low
692,66,4,159732.02,1,1,1,118188.15,TRUE,FALSE,FALSE,FALSE,TRUE,1.351494786,0,0.2,1,264,10.48484848,0.05483684,0,0,Low
710,38,2,0,2,1,0,96.27,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.666666667,0,76,18.68421053,0.019697927,0,0,Low
769,26,7,0,2,1,0,176843.53,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,0,182,29.57692308,0.029690959,0,0,Low
666,34,9,115897.12,1,1,1,25095.03,TRUE,FALSE,FALSE,TRUE,FALSE,4.618145579,0,0.1,1,306,19.58823529,0.063481055,0,0,Low
691,52,3,0,1,1,0,175843.68,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,0,156,13.28846154,0.85835,1,1,High
604,36,6,116229.85,2,1,1,79633.38,TRUE,FALSE,FALSE,FALSE,TRUE,1.459543604,0,0.285714286,2,216,16.77777778,0.052116223,0,0,Low
544,37,3,84496.71,1,0,0,79972.09,TRUE,FALSE,FALSE,FALSE,TRUE,1.056564277,0,0.25,0,111,14.7027027,0.088533185,0,0,Low
609,32,7,118520.41,1,0,0,3815.48,TRUE,FALSE,FALSE,FALSE,TRUE,31.05490138,0,0.125,0,224,19.03125,0.062386088,0,0,Low
597,35,0,127510.99,1,1,1,155356.34,FALSE,FALSE,TRUE,FALSE,TRUE,0.820759354,0,1,1,0,17.05714286,0.05802719,0,0,Low
549,25,5,0,2,0,0,190857.79,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,0,125,21.96,0.027821766,0,0,Low
722,49,3,168197.66,1,1,0,140765.57,TRUE,FALSE,FALSE,TRUE,FALSE,1.19486935,0,0.25,0,147,14.73469388,0.6372625,1,1,  Medium-High
806,18,3,0,2,1,1,86994.54,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.5,2,54,44.77777778,0.003250836,0,0,Low
517,53,0,109172.88,1,1,0,54676.1,FALSE,TRUE,FALSE,FALSE,TRUE,1.996683804,0,1,0,0,9.754716981,0.9415183,1,1,High
651,56,2,0,1,1,0,114522.68,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,0,112,11.625,0.91925013,1,1,High
803,40,6,165526.71,1,1,0,12328.08,TRUE,FALSE,FALSE,TRUE,FALSE,13.42571465,0,0.142857143,0,240,20.075,0.2617746,0,0,Low
747,37,1,0,2,0,1,180551.76,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,1,2,37,20.18918919,0.014834499,0,0,Low
648,33,5,138664.24,1,1,0,29076.27,FALSE,TRUE,FALSE,FALSE,TRUE,4.768819081,0,0.166666667,0,165,19.63636364,0.24614744,0,0,Low
438,36,4,0,2,1,0,64420.5,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,0,144,12.16666667,0.03883871,0,0,Low
781,29,6,98759.89,1,0,0,112202.64,FALSE,FALSE,TRUE,TRUE,FALSE,0.880184368,0,0.142857143,0,174,26.93103448,0.13019188,0,0,Low
610,57,6,106938.11,2,0,1,186612.47,FALSE,TRUE,FALSE,FALSE,TRUE,0.57304604,0,0.285714286,2,342,10.70175439,0.35253933,0,0,Medium
628,39,6,0,2,0,0,134441.6,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,234,16.1025641,0.01907459,0,0,Low
601,24,7,0,2,0,0,144660.42,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.25,0,168,25.04166667,0.008102264,0,0,Low
629,31,6,0,1,1,1,16447.6,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.142857143,1,186,20.29032258,0.15733042,1,0,Low
738,62,10,83008.31,1,1,1,42766.03,FALSE,TRUE,FALSE,FALSE,TRUE,1.940941655,0,0.090909091,1,620,11.90322581,0.18836561,0,0,Low
850,30,5,123210.56,2,1,1,102180.27,FALSE,TRUE,FALSE,FALSE,TRUE,1.205803764,0,0.333333333,2,150,28.33333333,0.012414125,0,0,Low
587,46,9,107850.82,1,1,0,139431,FALSE,TRUE,FALSE,FALSE,TRUE,0.773501205,0,0.1,0,414,12.76086957,0.69643736,1,1,  Medium-High
574,34,1,112572.39,1,0,0,165626.6,TRUE,FALSE,FALSE,FALSE,TRUE,0.679671685,0,0.5,0,34,16.88235294,0.030910281,0,0,Low
535,45,2,0,2,0,1,170621.55,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.666666667,2,90,11.88888889,0.11751043,0,0,Low
565,32,9,0,2,1,0,5388.3,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,0,288,17.65625,0.012915475,0,0,Low
469,52,8,139493.25,3,0,0,150093.32,FALSE,TRUE,FALSE,TRUE,FALSE,0.929370612,0,0.333333333,0,416,9.019230769,0.9917834,1,1,High
566,42,3,108010.78,1,1,1,157486.1,TRUE,FALSE,FALSE,FALSE,TRUE,0.685838904,0,0.25,1,126,13.47619048,0.11986804,0,0,Low
732,33,8,111379.55,1,1,1,45098.62,FALSE,FALSE,TRUE,TRUE,FALSE,2.46963389,0,0.111111111,1,264,22.18181818,0.076928444,0,0,Low
459,26,4,149879.66,1,0,0,50016.17,TRUE,FALSE,FALSE,FALSE,TRUE,2.99656418,0,0.2,0,104,17.65384615,0.06953917,0,0,Low
798,37,8,0,3,0,0,110783.28,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,0,296,21.56756757,0.3824362,0,0,Medium
487,61,5,110368.03,1,0,0,11384.45,FALSE,TRUE,FALSE,TRUE,FALSE,9.693778463,0,0.166666667,0,305,7.983606557,0.89941674,1,1,High
678,38,2,0,2,0,0,115068.99,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.666666667,0,76,17.84210526,0.04126636,0,0,Low
850,37,6,0,2,1,0,109291.22,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,222,22.97297297,0.015013118,0,0,Low
755,33,6,90560.3,2,1,1,42607.69,FALSE,TRUE,FALSE,TRUE,FALSE,2.125395078,0,0.285714286,2,198,22.87878788,0.048893355,0,0,Low
743,32,6,140348.56,2,1,1,163254.39,FALSE,TRUE,FALSE,TRUE,FALSE,0.859687144,0,0.285714286,2,192,23.21875,0.060456518,0,0,Low
567,46,1,68238.51,2,1,1,109572.58,FALSE,TRUE,FALSE,TRUE,FALSE,0.622764265,0,1,2,46,12.32608696,0.32102075,0,0,Medium
814,36,6,0,2,1,1,98657.01,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,2,216,22.61111111,0.025898805,0,0,Low
543,42,4,89838.71,3,1,0,85983.54,TRUE,FALSE,FALSE,FALSE,TRUE,1.044823988,0,0.6,0,168,12.92857143,0.9457139,1,1,High
663,44,2,117028.6,2,0,1,144680.18,FALSE,TRUE,FALSE,FALSE,TRUE,0.808872308,0,0.666666667,2,88,15.06818182,0.121451184,0,0,Low
621,51,4,109978.83,1,0,0,177740.58,FALSE,TRUE,FALSE,FALSE,TRUE,0.618756905,0,0.2,0,204,12.17647059,0.84690684,1,1,High
666,38,6,99812.88,2,1,1,158357.97,FALSE,TRUE,FALSE,FALSE,TRUE,0.630295082,0,0.285714286,2,228,17.52631579,0.0687821,0,0,Low
600,30,2,119755,1,1,1,21852.91,FALSE,TRUE,FALSE,FALSE,TRUE,5.479797437,0,0.333333333,1,60,20,0.18917215,0,0,Low
699,41,1,200117.76,2,1,0,94142.35,FALSE,TRUE,FALSE,TRUE,FALSE,2.125670693,0,1,0,41,17.04878049,0.14282365,0,0,Low
569,30,6,106629.49,1,0,1,44114.88,FALSE,TRUE,FALSE,FALSE,TRUE,2.417031917,0,0.142857143,1,180,18.96666667,0.19006027,0,0,Low
702,36,9,90560.48,2,1,0,174268.87,FALSE,TRUE,FALSE,FALSE,TRUE,0.519656553,0,0.2,0,324,19.5,0.020621305,0,0,Low
832,29,5,0,2,1,0,178779.52,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,0,145,28.68965517,0.025372477,0,0,Low
616,66,1,135842.41,1,1,0,183840.51,TRUE,FALSE,FALSE,TRUE,FALSE,0.738910434,0,0.5,0,66,9.333333333,0.8036509,1,1,High
638,34,7,0,2,1,1,198969.78,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,238,18.76470588,0.032375567,0,0,Low
582,29,4,0,2,0,0,156153.27,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.4,0,116,20.06896552,0.010308607,0,0,Low
627,73,0,146329.73,1,0,1,43615.67,TRUE,FALSE,FALSE,FALSE,TRUE,3.354903756,0,1,1,0,8.589041096,0.03187416,0,0,Low
722,30,5,0,2,1,0,166376.54,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,0,150,24.06666667,0.010449266,0,0,Low
483,41,1,118334.44,1,0,0,163147.99,FALSE,TRUE,FALSE,FALSE,TRUE,0.725315186,0,0.5,0,41,11.7804878,0.41814095,1,0,Medium
644,24,8,92760.55,1,1,0,35896.75,TRUE,FALSE,FALSE,TRUE,FALSE,2.584021283,0,0.111111111,0,192,26.83333333,0.0642158,0,0,Low
684,39,4,207034.96,2,0,0,157694.76,FALSE,FALSE,TRUE,FALSE,TRUE,1.312875882,0,0.4,0,156,17.53846154,0.16461013,1,0,Low
850,34,6,0,1,0,1,52796.31,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.142857143,1,204,25,0.13204487,0,0,Low
625,39,3,130786.92,1,0,1,121316.07,TRUE,FALSE,FALSE,TRUE,FALSE,1.078058677,0,0.25,1,117,16.02564103,0.11762035,0,0,Low
814,31,4,0,2,1,1,142029.17,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,2,124,26.25806452,0.021603562,0,0,Low
490,33,5,96341,2,0,0,108313.34,FALSE,TRUE,FALSE,FALSE,TRUE,0.889457481,0,0.333333333,0,165,14.84848485,0.04281592,0,0,Low
469,37,9,96776.49,1,1,1,119890.86,FALSE,FALSE,TRUE,FALSE,TRUE,0.80719817,0,0.1,1,333,12.67567568,0.039617307,0,0,Low
592,39,7,0,2,1,0,83084.33,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,0,273,15.17948718,0.017407566,0,0,Low
718,27,2,0,2,0,0,26229.24,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.666666667,0,54,26.59259259,0.009847722,0,0,Low
545,26,1,0,2,1,1,199638.56,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,1,2,26,20.96153846,0.013489809,0,0,Low
726,53,1,113537.73,1,0,1,28367.21,TRUE,FALSE,FALSE,TRUE,FALSE,4.00228742,0,0.5,1,53,13.69811321,0.5191866,0,1,  Medium-High
660,39,9,134599.33,2,1,0,183095.87,FALSE,TRUE,FALSE,FALSE,TRUE,0.73512633,0,0.2,0,351,16.92307692,0.122869074,0,0,Low
762,32,10,191775.65,1,1,0,179657.83,TRUE,FALSE,FALSE,FALSE,TRUE,1.067443498,0,0.090909091,0,320,23.8125,0.38673005,0,0,Medium
628,33,6,0,2,0,0,184230.23,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,198,19.03030303,0.022476923,0,0,Low
563,39,5,0,2,1,1,17603.81,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,2,195,14.43589744,0.0341711,0,0,Low
666,32,10,112536.57,2,1,1,34350.54,TRUE,FALSE,FALSE,TRUE,FALSE,3.276026926,0,0.181818182,2,320,20.8125,0.046879034,0,0,Low
636,43,6,0,2,1,0,43128.95,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,258,14.79069767,0.034381352,0,0,Low
850,45,5,103909.86,1,1,0,60083.11,FALSE,TRUE,FALSE,TRUE,FALSE,1.72940666,0,0.166666667,0,225,18.88888889,0.56189215,1,1,  Medium-High
632,60,2,0,2,0,1,2085.32,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.666666667,2,120,10.53333333,0.06098698,0,0,Low
756,27,8,0,2,1,1,157932.75,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,2,216,28,0.003731279,0,0,Low
659,50,3,0,1,1,0,183399.12,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,0,150,13.18,0.84279835,1,1,High
733,38,3,157658.36,1,0,0,19658.43,TRUE,FALSE,FALSE,TRUE,FALSE,8.019477676,0,0.25,0,114,19.28947368,0.14045675,0,0,Low
651,47,2,0,2,1,1,119808.64,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.666666667,2,94,13.85106383,0.016474316,0,0,Low
630,40,7,0,2,1,1,34453.17,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,280,15.75,0.040540766,0,0,Low
711,32,1,0,2,1,0,126188.42,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,1,0,32,22.21875,0.010204348,0,0,Low
593,45,6,79259.75,1,1,0,55347.28,FALSE,FALSE,TRUE,TRUE,FALSE,1.432018303,0,0.142857143,0,270,13.17777778,0.37745988,0,0,Medium
560,50,3,0,2,1,0,84531.79,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.5,0,150,11.2,0.15996234,0,0,Low
704,24,7,113034.22,1,1,0,162503.48,FALSE,TRUE,FALSE,TRUE,FALSE,0.695576024,0,0.125,0,168,29.33333333,0.38583848,1,0,Medium
598,38,1,101487.18,1,1,1,75959.1,FALSE,TRUE,FALSE,FALSE,TRUE,1.336059063,0,0.5,1,38,15.73684211,0.26563323,1,0,Low
829,36,4,81795.74,2,1,0,90106.94,FALSE,TRUE,FALSE,FALSE,TRUE,0.907752857,0,0.4,0,144,23.02777778,0.025612956,0,0,Low
592,37,7,0,2,1,1,126726.33,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,259,16,0.032173056,0,0,Low
516,31,7,0,1,1,0,47018.75,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.125,0,217,16.64516129,0.28121188,0,0,Low
603,48,5,0,1,1,0,100478.6,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.166666667,0,240,12.5625,0.6994932,1,1,  Medium-High
657,22,6,0,3,0,1,168412.07,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.428571429,3,132,29.86363636,0.62451816,1,1,  Medium-High
847,41,3,101543.51,4,1,0,16025.17,FALSE,TRUE,FALSE,TRUE,FALSE,6.336105882,0,1,0,123,20.65853659,0.8950381,1,1,High
481,34,5,0,2,1,1,125253.46,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,2,170,14.14705882,0.023433918,0,0,Low
711,38,10,0,2,0,0,53311.78,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.181818182,0,380,18.71052632,0.05216525,0,0,Low
678,32,5,0,2,1,0,90284.47,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,0,160,21.1875,0.024333786,0,0,Low
617,46,3,106521.49,1,0,1,86587.37,FALSE,FALSE,TRUE,TRUE,FALSE,1.230205511,0,0.25,1,138,13.41304348,0.25150424,0,0,Low
756,26,5,101641.14,2,0,1,154460.68,TRUE,FALSE,FALSE,TRUE,FALSE,0.658034666,0,0.333333333,2,130,29.07692308,0.030291885,0,0,Low
808,32,1,0,2,1,1,46200.71,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,1,2,32,25.25,0.003275496,0,0,Low
574,33,8,100267.03,1,1,0,103006.27,TRUE,FALSE,FALSE,FALSE,TRUE,0.973397606,0,0.111111111,0,264,17.39393939,0.071036845,0,0,Low
688,39,0,0,2,1,0,53222.15,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,2,0,0,17.64102564,0.0358072,1,0,Low
671,48,9,116711.06,2,0,0,76373.38,FALSE,TRUE,FALSE,TRUE,FALSE,1.528144124,0,0.2,0,432,13.97916667,0.5494588,0,1,  Medium-High
582,32,4,0,2,1,0,59668.81,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,0,128,18.1875,0.028072812,0,0,Low
670,45,9,104930.38,1,1,0,155921.81,TRUE,FALSE,FALSE,TRUE,FALSE,0.672963629,0,0.1,0,405,14.88888889,0.561195,1,1,  Medium-High
795,36,1,151844.64,1,1,1,135388.89,TRUE,FALSE,FALSE,TRUE,FALSE,1.121536032,0,0.5,1,36,22.08333333,0.06656751,0,0,Low
554,30,9,0,2,1,1,40320.3,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.2,2,270,18.46666667,0.01905314,0,0,Low
484,50,2,90408.16,2,0,0,48170.57,TRUE,FALSE,FALSE,TRUE,FALSE,1.876794964,0,0.666666667,0,100,9.68,0.33712557,0,0,Medium
603,51,8,186825.57,1,1,0,93739.71,TRUE,FALSE,FALSE,FALSE,TRUE,1.993003573,0,0.111111111,0,408,11.82352941,0.8115416,1,1,High
778,33,1,0,2,1,0,85439.73,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,1,0,33,23.57575758,0.005708088,0,0,Low
661,42,9,75361.44,1,1,0,27608.12,FALSE,FALSE,TRUE,TRUE,FALSE,2.729585007,0,0.1,0,378,15.73809524,0.2528759,1,0,Low
667,44,8,122277.87,1,1,1,91810.71,TRUE,FALSE,FALSE,FALSE,TRUE,1.331833053,0,0.111111111,1,352,15.15909091,0.14756903,0,0,Low
675,21,8,98373.26,1,1,0,18203,TRUE,FALSE,FALSE,TRUE,FALSE,5.403936497,0,0.111111111,0,168,32.14285714,0.07849041,0,0,Low
715,42,6,0,2,1,1,128745.69,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.285714286,2,252,17.02380952,0.012215455,0,0,Low
495,40,1,140197.71,2,1,0,150720.39,TRUE,FALSE,FALSE,TRUE,FALSE,0.930177926,0,1,0,40,12.375,0.15454262,0,0,Low
680,30,8,141441.75,1,1,1,16278.97,TRUE,FALSE,FALSE,TRUE,FALSE,8.688084192,0,0.111111111,1,240,22.66666667,0.055290785,0,0,Low
711,52,8,145262.54,1,0,1,131473.31,FALSE,TRUE,FALSE,TRUE,FALSE,1.104873948,0,0.111111111,1,416,13.67307692,0.6853818,0,1,  Medium-High
563,34,6,0,2,0,0,36536.93,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,0,204,16.55882353,0.025215425,0,0,Low
655,37,4,108862.76,1,1,0,79555.08,FALSE,TRUE,FALSE,TRUE,FALSE,1.368377627,0,0.2,0,148,17.7027027,0.3460033,1,0,Medium
834,49,2,131394.56,1,0,0,194365.76,TRUE,FALSE,FALSE,TRUE,FALSE,0.676013532,0,0.333333333,0,98,17.02040816,0.43683368,1,0,Medium
503,28,5,0,2,1,0,125918.17,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,0,140,17.96428571,0.032228503,0,0,Low
668,30,8,0,2,1,0,138465.7,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.222222222,0,240,22.26666667,0.025007239,0,0,Low
834,57,8,112281.6,3,1,0,140225.14,FALSE,TRUE,FALSE,TRUE,FALSE,0.80071804,0,0.333333333,0,456,14.63157895,0.9949532,1,1,High
526,36,0,0,2,1,0,97767.63,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,2,0,0,14.61111111,0.027552588,0,0,Low
576,19,6,0,2,0,0,72306.07,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.285714286,0,114,30.31578947,0.01112495,0,0,Low
480,25,3,174330.35,2,0,0,181647.13,FALSE,TRUE,FALSE,TRUE,FALSE,0.959714532,0,0.5,0,75,19.2,0.061681964,0,0,Low
670,50,8,138340.06,1,0,1,3159.15,TRUE,FALSE,FALSE,TRUE,FALSE,43.77642201,0,0.111111111,1,400,13.4,0.31670004,0,0,Medium
